Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Description,Salaire
https://fr.indeed.com/viewjob?jk=96c61d57f5520506,DATA ANALYSTE,CDI,Harry Hope,25,Bourgogne-Franche-Comté,"Pour résumer
Type de contrat : CDI
Type : Temps plein
Statut : Cadre
Salaire : de 35000EUR à 45000EUR par ANNEE + Participation, CE ..
Région : Franche-Comté
Département : Doubs
Ville : Montbéliard
A propos de la société
Harry Hope, cabinet de recrutement accompagne candidats et entreprises dans leurs recherches des meilleures opportunités en France et à l'international. Afin de mieux répondre à vos enjeux, tous nos consultants sont spécialisés par secteur d'activité et zone géographique. Notre client une industrie situé à 30 minutes de Montbéliard recherche un Data Analyst (H/F) en CDI.
Description du poste
Sous la direction du Business Data Analyst vous participez à la Business Intelligence. A ce titre vous analysez les besoins des métiers, structurez les sources de données nécessaires dans notre datawarehouse puis créez les dashboards en adéquation avec ces besoins.


De plus vous garantissez la cohérence des bases de données utilisées. Pour ce faire, vous assurez de la consistance des données en vérifiant leur qualité et leur cohérence. Vous mettez en place les tests de cohérence des données et supervisez les \""alertes\"" des bases opérationnelles et animez leurs corrections si besoin.


Enfin vous intervenez dans l'extraction et support clients internes. A cet égard, vous effectuez toutes les extractions de données. Vous créez, exécutez et animez les analyses puis assurez le support aux utilisateurs sur les livrables fournis.




Profil recherché
Diplômé d'un Bac+5, vous disposez de 3 ans d'expériences dans l'analyse de données.


Vous maitrisez le langage SQL, un langage de programmation (Java, Python ...) ainsi qu'un outil de visualisation de données (Tableau, Qlik, ...).


De plus, vous avez une connaissance d'un environnement Cloud public (Google Cloud Platform, Amazon Web Services ...) ainsi qu'un ETL pour la préparation des données.

Vous êtes autonome et pédagogue, possédant une réelle envie d'apprendre dans un environnement technologique très dynamique et faites preuve de qualités rédactionnelles indéniable.

Un anglais technique est indispensable pour ce poste.",40000.0
https://fr.indeed.com/viewjob?jk=c034b914477eb9dc,DATA MANAGER,CDI,Harry Hope,0,Bourgogne-Franche-Comté,"Pour résumer
Type de contrat : CDI
Type : Temps plein
Statut : Cadre
Salaire : de 35000EUR à 55000EUR par ANNEE + .
Région : Bourgogne
Département : Côte-d'Or
Ville : Dijon
A propos de la société
Harry Hope, cabinet de recrutement accompagne candidats et entreprises dans leurs recherches des meilleures opportunités en France et à l'international. Afin de mieux répondre à vos enjeux, tous nos consultants sont spécialisés par secteur d'activité et zone géographique.
Description du poste
Rattaché au Responsable Data Management vous assurez la gestion des données des projets confiés à l'entreprise pour le compte de Promoteurs, en étroite collaboration avec des membres des équipes projets, dans le respect de la réglementation en vigueur (BPC, BPE, SOPs métiers etc...), afin de garantir la qualité des données collectées et à analyser.


A ce titre, vous suivez tout au long de sa durée, le projet de recherche qui vous est confié.


De plus, vous représentez le contact privilégié du Promoteur et de l'équipe projet pour les activités data management de l'étude.


De même, en tenant compte des spécificités de l'étude et des exigences du Promoteur, vous appliquez les procédures opératoires se rapportant aux activités de data management du projet.




En outres, vous êtes responsable de la validation de ses développements et collaborez à la validation des développements conjoints avec le Département Informatique.


Vous participez également, à la mise en oeuvre et au déroulement de la validation du Système Informatisé pour un projet donné (ex : cahier des charges, analyse de risque, protocole de validation, jeux de test à réaliser, rapport de validation etc.) conformément aux procédures applicables.


Enfin, vous assurez la validation et la documentation des modifications et participez à la formation des utilisateurs.
Profil recherché
Issues d'une formation scientifique supérieure Master 2 en informatique et gestion de bases de données, en statistiques, épidémiologie, Santé publique ou diplôme d'une école d'ingénieur, Vous avez une connaissance de la méthodologie des études sur la personne humaine et des standards ICH.


De plus, vous faites preuve d'une bonne maîtrise du logiciel SAS®, ainsi que d'un anglais écrit et oral opérationnels.


Poste basé à Dijon, cependant si vous disposez d'une belle expérience professionnelle, un poste en télétravail avec une venue au siège au moins 1 jours par semaine, peut-être accepté.",45000.0
https://fr.indeed.com/viewjob?jk=d4371d4028ae229f,DATA MANAGER,CDD,FFCD,21,Bourgogne-Franche-Comté,"Descriptif de la structure :La Fédération Francophone de Cancérologie Digestive (FFCD), créée en 1981, est une association loi 1901 constituée d'un réseau national de médecins cliniciens et chercheurs experts en cancérologie digestive.Ses objectifs majeurs sont :La formation des professionnels et la promotion de la recherche, en oncologie digestiveLa coordination d'essais thérapeutiquesPour mettre en œuvre ses objectifs, la FFCD s'appuie sur le Centre de Randomisation - Gestion - Analyse (CRGA), plateforme opérationnelle basée à l’UFR des sciences de santé de Dijon.Le portefeuille d'études de la FFCD est aujourd'hui le plus important dans le domaine de la cancérologie digestive française, permettant ainsi à chaque patient qui le souhaite d'accéder aux programmes de recherche encadrés par les spécialistes de la profession.Missions Statistiques : Elaboration du plan d’analyses statistiquesPlanification, la réalisation sous SAS des analyses statistiquesRédaction du rapport d'analyses,Analyses exploratoires,Aide à la rédaction des publicationsProgrammation SAS : Programmer les Tables, listings et figures sous SAS en fonction des spécifications du plan d’analyse statistique pour plusieurs essais cliniques.S’assurer de programmer en conformité avec le projet/étude et les procédés de programmation correspondant aux procéduresEffectuer des recommandations dans le cadre de la rédaction des spécifications de programmation pour les données de l’analyse en consultation avec le statisticienDévelopper des macros SAS dans le but de standardiser les analysesMissions Data Management : - Suivi d'études (notamment validation des saisies, état des lieux des données, bilans auprès des centres investigateurs)- Gestion des demandes d’informations complémentaires et intégration des réponses dans la base de données- Gestion et validation de la saisie des données pendant toute la durée de l’étude- Gel de la base de données- Suivi des événements indésirables graves (logiciel AB Cube)- Collaboration étroite avec toute l’équipe du CRGA (notamment le DM responsable, les statisticiens et les chefs de projets)Compétences requises : Vous êtes titulaire d’une formation statistique et/ou en informatique décisionnelle, BAC+3 minimum.Vous possédez au moins un an d’expérience dans un département de data management et/ou statistiques, dans un laboratoire ou dans une CRO.Vous connaissez le langage SAS Base / SAS macro / SAS Stat / SAS GraphUne connaissance de la programmation en langage SQL et une connaissance en php seraient un plus.Une bonne connaissance des activités concernant la recherche clinique et les bonnes pratiques cliniques (BPC) serait aussi un plus.Savoirs faire/Savoirs être : Autonomie, implication , bon communicant et sens des responsabilitésEsprit d’analyse, de synthèse et d’initiativeRigueur scientifiqueRespectueux des dates de calendriers d’étudesTravail en équipeMaitrise de l’anglaisType d'emploi : Temps plein, CDDStatut : CadreDurée du contrat : 12 moisAvantages :Épargne salarialeParticipation au TransportHoraires :Du Lundi au VendrediRepos le week-endRémunération supplémentaire :Prime annuelleExpérience:statistiques: 1 an (Exigé)Langue:Anglais (Exigé)Date limite de candidature : 31/03/2022Date de début prévue : 25/03/2022",
https://fr.indeed.com/viewjob?jk=4b02cbdf247bff9b,CONSULTANT,CDI,ATOL CONSEILS ET DEVELOPPEMENTS,21,Bourgogne-Franche-Comté,"Description entreprise :
Atol Conseils et Développements conçoit et développe des applications web et mobile au profit d'acteurs majeurs des secteurs publics et privés en France. Entreprise dynamique, nous avons connu ces cinq dernières années une solide croissance en passant de 40 à 180 collaborateurs, tout en nous appuyant sur des valeurs importantes comme le développement durable, l'autonomie, la collaboration et l'excellence technique.
Nous pensons que l’informatique peut transformer positivement les façons de travailler, l’interaction entre les utilisateurs et la société. Les projets que nous concevons, réalisons, exploitons pour nos clients doivent être porteurs de valeur ajoutée. Nous mettons en œuvre une organisation agile et créative pour répondre à ces enjeux avec des équipes à taille humaine, fortement autonomes et engagées pour relever les challenges des projets de nos clients.
Convivial, chaleureux et dynamique, notre environnement de travail s’imprègne d’une culture d’entreprise forte et bienveillante. Positionné sur des solutions open-source, nos collaborateurs sont associés à la prise de décision et aux choix techniques des projets. Ainsi, nous prônons la confiance et la prise d’initiative de nos talents. Nous leur offrons également un parcours d’intégration avec des formations animées par nos leaders techniques et un accompagnement dans la gestion de leurs carrières vers l'évolution professionnelle qu'ils auront choisie.
Description du poste :
Dans le cadre de notre développement, nous recherchons un·e Consultant·e Data, afin de participer à nos projets de développement d’application d’aides à la décision (Big Data).
Rattaché·e au responsable d’équipe, vous animez et conduisez les projets de mise en œuvre de solutions décisionnelles au sein des systèmes d'informations de nos clients.
Vos missions :
Recueil et analyse des besoins : ateliers fonctionnels, spécifications, maquettage
Développement de traitements de préparation / intégration des données
Mise en place de tableaux de bords et rapports dans Dataviz
Profil recherché :
De formation supérieure en informatique ou équivalent, vous avez une forte appétence pour l’exploration et l’analyse des données informatiques.
Vous avez des connaissances techniques du traitement de la donnée, de la collecte, de la modélisation, de l’analyse jusqu’à la restitution des résultats.
Vous avez des connaissances approfondies en visualisation des données (DataViz).
Vous avez, dans l’idéal, deux années d’expérience dans un même type de poste.
La maîtrise des bases de données et du langage SQL est indispensable.
Curieux.se, autonome et rigoureux.se, votre sens du service et votre aisance relationnelle participent au succès des projets et à la construction de relations client durables.",
https://fr.indeed.com/viewjob?jk=497816ddbcbb8192,DATA ANALYSTE,CDI,ATOL CONSEILS & DÉVELOPPEMENTS,21,Bourgogne-Franche-Comté,"DATA ANALYST - CONFIRMÉ F/H
Ref. Apec : 167797507W
ATOL CONSEILS & DÉVELOPPEMENTS
1
CDI
Gevrey-Chambertin - 21
Publiée le 07/03/2022
Actualisée le 07/03/2022
Salaire
A négocier
Prise de poste
Dès que possible
Expérience
Tous niveaux d'expérience acceptés
Métier
Data analyst
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
TIERCE MAINTENANCE DE SYSTÈMES ET D'APPLICATIONS INFORMATIQUES
Télétravail
Ponctuel autorisé

Descriptif du poste
Dans le cadre de notre développement, nous recherchons un.e Data Analyst, afin de participer à nos projets Data.
Rattaché.e au responsable d’équipe, vous animez et conduisez les projets de mise en œuvre de solutions décisionnelles au sein des systèmes d'informations de nos clients.
Vos missions :
Recueil et analyse des besoins : ateliers fonctionnels, spécifications, maquettage
Conception de Data Warehouse & Data Lake
Développement de traitements de préparation / intégration des données
Mise en place de tableaux de bords et rapports dans les solutions BI & Dataviz
Profil recherché
De formation supérieure en informatique ou équivalent, vous justifiez d'une expérience réussie de minimum 5 ans sur un même type de poste.
Vous maitrisez les concepts de l’informatique décisionnelle : ETL, entrepôts de données, solutions décisionnelles et analytiques
Vous êtes autonome sur une ou plusieurs technologies ETL (Talend, PDI, Stambia, ...) et/ou plates-formes décisionnelles (DigDash, Qlik Sense, Tableau, Power BI, ...).
La maîtrise des bases de données et du langage SQL est indispensable.
Curieux.se, autonome et rigoureux.se, vous disposez d'une bonne capacité à animer des ateliers et réunions ainsi que défendre les solutions que vous aurez contribué à élaborer.
Votre sens du service et votre aisance relationnelle participent au succès des projets et à la construction de relations client durables.
Intégré.e à une équipe soudée et expérimentée, vous contribuez à l’énergie et la dynamique qui anime le pôle Data.
Entreprise
ATOL Conseils et Développements conçoit et développe des applications web et mobile au profit d’acteurs majeurs des secteurs publics et privés en France. Entreprise dynamique, nous avons connu ces cinq dernières années une solide croissance en passant de 60 à 190 collaborateurs, tout en nous appuyant sur des valeurs importantes comme le développement durable, l’autonomie, la collaboration et l'excellence technique.
Nous pensons que l’informatique peut transformer positivement les façons de travailler, l’interaction entre les utilisateurs et la société. Les projets que nous concevons, réalisons, exploitons pour nos clients doivent être porteurs de valeur ajoutée. Nous mettons en œuvre une organisation agile et créative pour répondre à ces enjeux avec des équipes à taille humaine, fortement autonomes et engagées pour relever les challenges des projets de nos clients.
Convivial, chaleureux et dynamique, notre environnement de travail s’imprègne d’une culture d’entreprise forte et bienveillante. Positionnés sur des solutions open-source, nos collaborateurs sont associés à la prise de décision et aux choix techniques des projets. Ainsi, nous prônons la confiance et la prise d’initiative de nos talents. Nous leur offrons également un parcours d’intégration avec des formations animées par nos leaders techniques et un accompagnement dans la gestion de leurs carrières vers l'évolution professionnelle qu'ils auront choisie.
Personne en charge du recrutement
BARBARA FRANCO - CHARGEE DE RECRUTEMENT",
https://fr.indeed.com/viewjob?jk=5e119bab22bb864d,CONSULTANT,CDI,ATOL CONSEILS & DÉVELOPPEMENTS,21,Bourgogne-Franche-Comté,"CONSULTANT·E DATA SENIOR F/H
Ref. Apec : 167797697W
ATOL CONSEILS & DÉVELOPPEMENTS
1
CDI
Gevrey-Chambertin - 21
Publiée le 07/03/2022
Actualisée le 07/03/2022
Salaire
A négocier
Prise de poste
Dès que possible
Expérience
Tous niveaux d'expérience acceptés
Métier
Chef de projet décisionnel
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
TIERCE MAINTENANCE DE SYSTÈMES ET D'APPLICATIONS INFORMATIQUES
Télétravail
Ponctuel autorisé

Descriptif du poste
Rattaché·e au responsable du Pôle Data et au sein d'une équipe de développement d’une dizaine de personnes, votre mission est d’accompagner nos clients dans la collecte et l’implémentation de leurs besoins.
Véritable expert·e, vous intervenez en amont des projets de réalisation sur les phases d’avant-vente, de cadrage fonctionnel et technique, de conseil, d’expertise, d’assistance à maîtrise d’ouvrage et de conception initiale.
Profil recherché
De formation BAC +5, vous justifiez d'une expérience d'au moins 10 ans dans le domaine du décisionnel et de la data.
Doté·e d’une forte autonomie, vous initiez et sécurisez nos nouveaux comptes clients et contribuez ainsi au développement du pôle d’activité.
Vous possédez un réel sens du service, vos expériences passées ont fait de vous un.e véritable expert·e de la Data et de l’Analytics. Vous êtes en mesure d’apporter un conseil de haut niveau sur toutes les composantes d’un projet data : architecture, choix des solutions techniques, compréhension des besoins métier, modélisation, stockage, typologies d’usages...
Et surtout : vous êtes un·e passionné·e de Data !
A l'aise avec tous les concepts liés au décisionnel (Data-Warehouse & Data-Lake), vous possédez une expérience significative sur plusieurs technologies propriétaires et/ou open source.
Vous êtes parfaitement au fait des évolutions et des tendances du monde de la Data, vous êtes curieux·se, proactif·ve, et vous vous tenez régulièrement informé·e (veille technologique).
Impliqué·e dans votre travail, votre aisance relationnelle et votre agilité intellectuelle participent au succès des projets ainsi qu’à la construction de relations client durables. Vous avez également un goût fort pour la collaboration et le travail en équipe.
Poste basé à Gevrey-Chambertin (près de Dijon), Dijon, Lyon ou en Full-télétravail avec des déplacements en clientèle à hauteur de 20% du temps de travail (essentiellement Paris).
Rémunération selon expérience
Plus d’infos sur le pôle Data :
Pôle Data présentation : https://www.atolcd.com/expertise/informatique-decisionnelle-big-data
Nos références : https://www.atolcd.com/references?tx_solr%5Bfilter%5D%5B0%5D=tags%3AD%C3%A9cisionnel
Marché inter-ministériel “Valorisation de la donnée” : https://www.atolcd.com/actualite/atol-cd-et-seenovate-remportent-le-lot-informatique-decisionnelle-de-laccord-cadre-valorisation-des-donnees-du-ministere-de-linterieur
Entreprise
ATOL Conseils et Développements conçoit et développe des applications web et mobile au profit d’acteurs majeurs des secteurs publics et privés en France. Entreprise dynamique, nous avons connu ces cinq dernières années une solide croissance en passant de 60 à 190 collaborateurs, tout en nous appuyant sur des valeurs importantes comme le développement durable, l’autonomie, la collaboration et l'excellence technique.
Nous pensons que l’informatique peut transformer positivement les façons de travailler, l’interaction entre les utilisateurs et la société. Les projets que nous concevons, réalisons, exploitons pour nos clients doivent être porteurs de valeur ajoutée. Nous mettons en œuvre une organisation agile et créative pour répondre à ces enjeux avec des équipes à taille humaine, fortement autonomes et engagées pour relever les challenges des projets de nos clients.
Convivial, chaleureux et dynamique, notre environnement de travail s’imprègne d’une culture d’entreprise forte et bienveillante. Positionnés sur des solutions open-source, nos collaborateurs sont associés à la prise de décision et aux choix techniques des projets. Ainsi, nous prônons la confiance et la prise d’initiative de nos talents. Nous leur offrons également un parcours d’intégration avec des formations animées par nos leaders techniques et un accompagnement dans la gestion de leurs carrières vers l'évolution professionnelle qu'ils auront choisie.
Personne en charge du recrutement
BARBARA FRANCO - CHARGEE DE RECRUTEMENT",
https://fr.indeed.com/viewjob?jk=0a00745cba7a2996,DATA ANALYSTE,CDI,ATOL CONSEILS ET DEVELOPPEMENTS,21,Bourgogne-Franche-Comté,"Description entreprise :
ATOL Conseils et Développements conçoit et développe des applications web et mobile au profit d’acteurs majeurs des secteurs publics et privés en France. Entreprise dynamique, nous avons connu ces cinq dernières années une solide croissance en passant de 40 à 180 collaborateurs, tout en nous appuyant sur des valeurs importantes comme le développement durable, l’autonomie, la collaboration et l'excellence technique.
Nous pensons que l’informatique peut transformer positivement les façons de travailler, l’interaction entre les utilisateurs et la société. Les projets que nous concevons, réalisons, exploitons pour nos clients doivent être porteurs de valeur ajoutée. Nous mettons en œuvre une organisation agile et créative pour répondre à ces enjeux avec des équipes à taille humaine, fortement autonomes et engagées pour relever les challenges des projets de nos clients.
Convivial, chaleureux et dynamique, notre environnement de travail s’imprègne d’une culture d’entreprise forte et bienveillante. Positionné sur des solutions open-source, nos collaborateurs sont associés à la prise de décision et aux choix techniques des projets. Ainsi, nous prônons la confiance et la prise d’initiative de nos talents. Nous leur offrons également un parcours d’intégration avec des formations animées par nos leaders techniques et un accompagnement dans la gestion de leurs carrières vers l'évolution professionnelle qu'ils auront choisie.
Description du poste :
Dans le cadre de notre développement, nous recherchons un·e Data Analyst, afin de participer à nos projets Data.
Rattaché.e au responsable d’équipe, vous animez et conduisez les projets de mise en œuvre de solutions décisionnelles au sein des systèmes d'informations de nos clients.
Vos missions :
Recueil et analyse des besoins : ateliers fonctionnels, spécifications, maquettage
Conception de Data Warehouse & Data Lake
Développement de traitements de préparation / intégration des données
Mise en place de tableaux de bords et rapports dans les solutions BI & Dataviz
Profil recherché :
De formation supérieure en informatique ou équivalent, vous justifiez d'une expérience réussie de minimum 5 ans sur un même type de poste.
Vous maitrisez les concepts de l’informatique décisionnelle : ETL, entrepôts de données, solutions décisionnelles et analytiques
Vous êtes autonome sur une ou plusieurs technologies ETL (Talend, PDI, Stambia, ...) et/ou plates-formes décisionnelles (DigDash, Qlik Sense, Tableau, Power BI, ...).
La maîtrise des bases de données et du langage SQL est indispensable.
Curieux.se, autonome et rigoureux.se, vous disposez d'une bonne capacité à animer des ateliers et réunions ainsi que défendre les solutions que vous aurez contribué à élaborer.
Votre sens du service et votre aisance relationnelle participent au succès des projets et à la construction de relations client durables.
Intégré.e à une équipe soudée et expérimentée, vous contribuez à l’énergie et la dynamique qui anime le pôle Data.",
https://fr.indeed.com/viewjob?jk=ab9983def9b769e5,0,CDI,EPITECH,90,Bourgogne-Franche-Comté,"Pour développer notre activité nous recherchons un(e) commercial(e) dans le secteur de la télécommunication.Vous aurez pour missions : Prospection et vente de datacenterDe présenter nos offres en fonction des besoins clientsDe gérer les commandesDe négocier avec les clientsProfil recherché : Vous avez une expérience d’au moins 3 ans en tant que commercialVous connaissez le secteur de la télécommunication/DataCenterVous êtes force de persuasionVous savez résister à la pression et au stressVous avez le sens de l’organisationType d'emploi : Temps plein, CDISalaire : 30 000,00€ à 40 000,00€ par anHoraires :Travail en journée",35000.0
https://fr.indeed.com/viewjob?jk=b111a1d8163d25d2,TECHNICIEN,CDI,CEA,21,Bourgogne-Franche-Comté,"Description du poste
Domaine

Systèmes d'information
Contrat

CDI
Intitulé de l'offre

Technicien(ne) urbanisation Data Center F/H
Statut du poste

Non Cadre
Description de l'offre

Le Centre Valduc est à la recherche d'un Technicien urbanisation Data Center qui aura pour missions :
la gestion de l'urbanisation des datacenters et locaux techniques : valider les plans d'urbanisation des baies informatiques, contrôler les études énergie et câblage de l'infrastructures et réaliser le suivi d'urbanisation des salles de serveurs des intervenants externes ;
le développement d'une expertise : assurer une veille technologique, anticiper la modernisation des systèmes et assister les clients (conseil, relecture) dans la rédaction de leur expression de besoin, leur choix de prestataire, etc.
Des compétences techniques sont essentielles en architecture d'un datacenter, en réseaux informatiques ainsi qu'en gestion de projet.


Profil du candidat

Vous êtes titulaire d'une formation de niveau BAC+2/BAC+3 en informatique et/ou en infrastructures réseaux.

Une première expérience sur un site industriel est appréciée.
Les débutants sont acceptés.

Vous êtes rigoureux(se), organisé(e), autonome, disponible, réactif(ve), vous possédez une bonne ouverture d'esprit et un bon relationnel, alors rejoignez le Commissariat à l'énergie Atomique et aux Énergies Alternatives sur le centre de Valduc.
Conformément aux engagements pris par le CEA en faveur de l'intégration des personnes en situation de handicap, cet emploi est ouvert à tous et à toutes.

Localisation du poste
Site

Valduc
Localisation du poste

France, Bourgogne-Franche-Comté, Cote d'Or (21)
Ville

Is-sur-Tille

Demandeur
Disponibilité du poste

01/02/2022

Informations générales
Entité de rattachement
Situé à 45 Km de Dijon, le centre de Valduc constitue un maillon essentiel de la mission de défense nationale. Centre de production des sous-ensembles nucléaires, il maîtrise pour chacun de ses grands métiers toute la chaîne de compétences nécessaires, de la recherche amont jusqu'aux procédés de fabrication. Dans le cadre du traité global de Défense franco-britannique, il met en œuvre l'installation radiographique et hydrodynamique Epure contribuant à la validation des modèles physiques utilisés dans la simulation du fonctionnement nucléaire des armes.
Référence
2022-19879",
https://fr.indeed.com/viewjob?jk=e25b68c97ec9d0f8,DATA MANAGER,CDD,Centre Hospitalier Régional Universitaire Hôpital Jean Minjoz,25,Bourgogne-Franche-Comté,"Descriptif
Missions principales :

Réaliser les bilans d’activité et les analyses statistiques destinées à la recherche
Dans le cadre de l'exploitation des résultats, établir les protocoles de recherche et d'enquête avec les neurologues, les professionnels de santé et les DIM des hôpitaux de la région. Etablir les bilans statistiques (uni, multivariées, survie,…) et le retour d'informations personnalisées aux adhérents.Vérifier la cohérence des résultats et participer à leur publication en collaboration avec les médecins aussi bien dans le secteur d’hospitalisation du CHRU et des différentes filières locales que pour les cohortes de suivi.
Elaborer les enquêtes de satisfaction des professionnels et des patients.Etablir les rapports d’activité du réseau RUN pour l’ARS.Créer des publications médicales présentées lors des congrès des sociétés
savantes.

Missions secondaires :

Réaliser des analyses statistiques régionales sur les données du PMSI, pour les diagnostics d’AVC (Accident vasculaires cérébraux) et de TC (Traumatisés crâniens).Développer des outils informatiques d’aide à la décision au diagnostic neurologique, utilisant les réseaux bayésiens, en lien avec les neurologues du CHRU, le laboratoire de Mathématiques de l’Université de Franche-Comté (encadrement de stagiaires) et le laboratoire de neurosciences.Conseiller les internes en neurologie pour leur thèse et les aide à réaliser les analyses statistiques.Mettre ponctuellement à jour le site Internet du réseau RUN.

Gérer les bases de données de neurologie du CHRU et de la région
Dans le cadre de l'animation du réseau dans son versant hospitalier, coordonner les activités de l'information des bases de données hospitalières et ambulatoires (data-management), des attachés de recherche clinique, d'infirmières coordinatrices et de secrétariat.
Mettre à disposition une partie des données nécessaires au calcul des indicateurs IPAQSS (indicateurs de pratique clinique).Gérer les bases de données locales et Internet distantes ; compléter et recouper l'ensemble des informations des différentes sources de données (fichiers médecins, patients, cahiers d'observation, web100T et retour d'informations). Corriger les données erronées (administratives ou valeurs aberrantes).Développer des outils de traçabilité pour la thrombolyse, en lien avec le service Pharmacie du CHRU.
Mettre en place la base de données des patients AVC de la région.
Gérer le Dossier Informatique Régional de Neurologie (CovotemTM)
Participer au développement du Dossier Neuro, en relation avec les fournisseurs de logiciels, EMOSIST et la DSI (Direction du Système d’Information) du CHRU.Réaliser les tutoriels du Dossier Neuro.Aider l’équipe du Réseau RUN à l’utilisation des outils informatiques, notamment le Dossier Neuro.Participer aux réflexions sur l’interopérabilité entre le Dossier Neuro et les différents logiciels des établissements hospitaliers de la région.Gérer la liste des utilisateurs et leurs droits.
Organiser le suivi des patients AVC
Optimiser les outils informatiques, notamment pour la saisie, les enquêtes et le suivi des patients AVC.Participer à la mise en place de l’organisation régionale du suivi des patients AVC avec les animateurs de filière AVC, proposer des procédures, créer les questionnaires types, fournir les courriers types.

Participer aux discussions autour des projets de développement régionaux avec les institutions, et fournir les statistiques nécessaires.

Diplôme : Master en statistiques

Savoirs théoriques : Gestion de bases de données.

Analyses statistiques multivariées.
Savoirs faire opérationnels : Créer et gérer des bases de données, réaliser des statistiques descriptives, réaliser des analyses statistiques multivariées, présenter les résultats sous forme de rapport, de diaporama, ou de poster. Réaliser des publipostages. Elaborer des questionnaires.

Temps de travail : Temps plein
Horaires de travail : Forfait cadre selon règlement intérieur de l’établissement

Contrat à durée déterminée de 3 mois, renouvelable selon financement.
Personne à contacter
Madame BARCAROLI, Assistante RH, 03 81 21 94 85

Email : jepostule@chu-besancon.fr",
